customer_id,email_body_text,escalation_level,customer_type,tenure_type,region,issue_category,sentiment,y_prob,fold
CUST4744,Interested in off-peak electricity usage benefits.,0,Commercial,Long-term,Wales,Billing,Neutral,0.43490423953382706,5
CUST9022,"Disconnected without notification, unsafe conditions created.",0,Domestic,New,Wales,Technical Fault,Negative,0.6375639593871795,2
CUST9430,Customer support agent unhelpful and rude.,0,Domestic,Long-term,Wales,Tariff,Negative,0.56813897252456,5
CUST9018,LOOKING for information on smart meter BENEFITS.,0,Domestic,New,England,Customer Service,Neutral,0.47013118215684174,3
CUST1943,"Heating system emits Strange noises, technician needed.",0,Domestic,New,Scotland,Meter,Negative,0.8215115680075558,4
CUST6360,"Unexpected late payment charges, pls review.",0,Commercial,Long-term,Wales,Meter,Negative,0.5035667565616964,2
CUST3042,"Received double billing for the same period, need correction.",0,Domestic,New,Wales,Outage,Negative,0.5820361555231622,2
CUST7144,"Smart Meter firmware UPDATE unable FAILED, to read data.",0,Commercial,New,England,Tariff,Negative,0.5140230005508746,5
CUST3318,Automatic meter readings Urgent show! wrong CONSUMPTION.,0,Domestic,New,Scotland,Meter,Unknown,0.5029726661252989,1
CUST3045,Interested in off-peak electricity usage benefits.,0,Commercial,Long-term,Wales,Tariff,Neutral,0.6572876753089525,1
CUST6857,Curious about Average energy consumption FOR different household sizes.,0,Commercial,New,England,Technical Fault,Neutral,0.48302981494715264,4
CUST7223,"Detected a gas SMELL in the kitchen, need urgent help!",0,Domestic,New,Wales,Outage,Negative,0.6031019175160208,1
CUST5068,Want to Know about peak and off-peak electricity hours.,0,Commercial,New,Wales,Outage,Neutral,0.6933932336597748,1
CUST6775,ok Curious about tools for monitoring gas And electricity usage online.,0,Domestic,Long-term,Wales,Customer Service,Neutral,0.7429875748387073,1
CUST8132,How to track energy usage trends through the Online portal?,0,Commercial,Long-term,England,Outage,Neutral,0.43587202249246154,5
CUST4838,"Gas leak reported, still no technician visit.",0,Domestic,Long-term,Scotland,Billing,Unknown,0.5815567305977677,2
CUST8449,"Received a notification about energy usage, need clarification.",0,Domestic,Long-term,Wales,Customer Service,Neutral,0.7820322726461589,4
CUST6771,App shows! incorrect historic usage for for my account.,0,Domestic,New,England,Outage,Negative,0.5168670694003065,2
CUST7288,Incorrect account balance shown online.,0,Domestic,New,Wales,Meter,Negative,0.7462636793614881,1
CUST2586,"Gas BOILER not working properly, it's freezing cold.",0,Domestic,Long-term,Scotland,Meter,Negative,0.5390423575117019,4
CUST2239,thanks How to access detailed USAGE statistics via The app?,0,Domestic,Long-term,Scotland,Meter,Neutral,0.6186134166005479,1
CUST7574,"Disconnected without notification, unsafe conditions CREATED.",0,Domestic,Long-term,Wales,Safety,Negative,0.5803495621810093,5
CUST6804,Network issues Causing repeated METER read failures.,1,Commercial,Long-term,Wales,Billing,Negative,0.42084718536747195,4
CUST7621,App notifications about outages are delayed or Missing.,0,Domestic,Long-term,Scotland,Tariff,Unknown,0.7037919047604401,4
CUST1607,"Quick response to my gas leak report, felt safe immediately.",0,Domestic,Long-term,Scotland,Meter,Positive,0.730702460895697,4
CUST6817,hi Multiple outage reports show as resolved but issue persists.,0,Commercial,New,England,Customer Service,Negative,0.5684279524070505,2
CUST3988,"Received a notification About energy usage, need Clarification.",0,Domestic,Long-term,England,Technical Fault,Unknown,0.7445708241851923,4
CUST8743,Heating SYSTEM thermostat not responsive.,0,Domestic,New,England,Customer Service,Unknown,0.5518023321973962,2
CUST8978,"Heating system fails intermittently, very uncomfortable.",0,Domestic,Long-term,Scotland,Tariff,Unknown,0.5229842769710338,3
CUST3761,Technician patiently explained how my heating system works.,0,Domestic,New,Wales,Customer Service,Positive,0.7259701154310979,1
CUST4559,Curious about energy-saving incentives offered by the provider.,0,Domestic,New,Wales,Customer Service,Neutral,0.5418400042537592,1
CUST6043,Very satisfied with the CLEAR... explanation of My Billing statement.,0,Domestic,Long-term,England,Billing,Positive,0.6765697194399736,4
CUST2494,Looking for details about energy efficiency programs.,0,Commercial,New,Scotland,Billing,Neutral,0.5516780193682908,4
CUST6972,"Unexpected asap late payment, charges, pls review.",0,Commercial,Long-term,England,Meter,Negative,0.4751756879173763,2
CUST2649,"App fails to load outage alerts,, misleading information.",0,Domestic,Long-term,Wales,Safety,Negative,0.4436228714709063,4
CUST6567,can't register new meter on the online portal.,0,Commercial,Long-term,Wales,Customer Service,Negative,0.6162429259585548,1
CUST3694,"Repeated notifications ok about planned maintenance, but no action taken.",0,Domestic,New,England,Customer Service,Negative,0.525550650438877,5
CUST2305,"Smart meter firmware ok update failed, unable to read data.",0,Domestic,Long-term,Wales,Tariff,Negative,0.5276854532097063,4
CUST4256,"Electricity outage notification sent late,. no prior warning.",0,Domestic,New,Scotland,Safety,Negative,0.44230085091048355,2
CUST2175,"How TO access usage alerts, for Specific appliances?",0,Domestic,Long-term,England,Meter,Neutral,0.42340210128081923,1
CUST5397,Account locked despite correct credentials.,0,Domestic,Long-term,Scotland,Technical Fault,Negative,0.556989938551867,5
CUST8456,Received final warning for payment already made.,0,Domestic,New,Scotland,Customer Service,Negative,0.49905798576659116,3
CUST9536,Need guidance on submitting meter readings hi manually.,0,Domestic,New,Wales,Tariff,Neutral,0.7573796926484927,3
CUST1148,Automatic payment BILL deducted wrong amount.,0,Commercial,New,Wales,Billing,Negative,0.5367192436113432,4
CUST2026,"Smart... meter not syncing with readings app, are missing.",0,Commercial,New,Scotland,Billing,Negative,0.6594971483628683,1
CUST8492,"Overcharged for previous month's Usage, Requesting refund.",0,Domestic,Long-term,England,Technical Fault,Unknown,0.49880401254119794,1
CUST1828,Electricity meter REPLACED but readings still incorrect.,0,Domestic,Long-term,England,Technical Fault,Negative,0.4427556616397336,1
CUST8597,"Heating system EMITS strange noises, technician needed.",0,Domestic,New,Scotland,Customer Service,Negative,0.6616545067413206,1
CUST2523,Gas supply unexpectedly interrupted overnight.,0,Domestic,Long-term,Wales,Billing,Negative,0.46465477917728637,1
CUST5172,How to interpret notifications about Scheduled maintenance?,0,Domestic,Long-term,England,Technical Fault,Neutral,0.581852671040901,5
CUST9891,"Heating cost higher than usual, despite reduced usage.",1,Domestic,New,England,Outage,Negative,0.5895302504167856,5
CUST3643,Energy COMPARISON tool! provided useful insights for MY property.,1,Domestic,New,Wales,Outage,Positive,0.5165342514860989,3
CUST1658,"Electricity... outage notification sent, late, ok no prior warning.",0,Domestic,Long-term,England,Tariff,Negative,0.4742756488553756,2
CUST1894,Website account settings not saving changes.,0,Domestic,New,England,Outage,Negative,0.6675089248794651,5
CUST9168,"Unexpected late payment charges, pls review.",0,Commercial,New,Scotland,Customer Service,Negative,0.5605149119122834,1
CUST5491,CURIOUS about NEW technology integrations FOR meters.,1,Commercial,Long-term,Wales,Billing,Neutral,0.5779255069499118,2
CUST7913,Looking for advice ON understanding electricity! tariffs.,0,Commercial,Long-term,Wales,Tariff,Neutral,0.5429030068409012,1
CUST4535,Still NO update on my outage from yesterday.,0,Commercial,New,Scotland,Billing,Negative,0.4403938720372567,2
CUST1008,Fluctuating electricity supply causing appliances to fail..,1,Domestic,New,Scotland,Outage,Negative,0.48812618199713803,2
CUST1502,"Gas boiler NOT working Properly, it's Freezing cold.",0,Domestic,New,Scotland,Technical Fault,Negative,0.5189386722398315,5
CUST1712,Want to understand the billing adjustment process.,0,Commercial,Long-term,Wales,Billing,Neutral,0.5159916693425852,5
CUST5426,Website payment gateway FAILING during submission.,0,Commercial,Long-term,England,Billing,Negative,0.4561174176406274,5
CUST7092,"Gas leak alarm went off, support line unresponsive.",0,Commercial,Long-term,Scotland,Customer Service,Negative,0.5751209748252999,1
CUST7614,Looking... for INSTRUCTIONS to. dispute A billing QUERY.,0,Commercial,New,England,Tariff,Neutral,0.6150572960524047,3
CUST9447,"Gas meter installation pending, Affecting supply.",1,Domestic,New,England,Outage,Negative,0.4176368047409783,1
CUST2345,Electricity supply faster restored. than expected pls after outage.,0,Commercial,Long-term,England,Billing,Positive,0.5970490953698449,3
CUST9980,"Electricity Outage notification sent late, no prior warning.",0,Commercial,New,Wales,Billing,Negative,0.4538134313376587,2
CUST2052,Portal interface is user-friendly and INTUITIVE.,0,Commercial,Long-term,Scotland,Outage,Positive,0.6245264635499281,3
CUST8541,Customer Support agent! unhelpful and rude.,0,Commercial,New,Scotland,Meter,Negative,0.6273264933701089,5
CUST2551,"Gas boiler Pls pressure dropping frequently, technician Needed.",0,Domestic,Long-term,Scotland,Outage,Negative,0.6986123632964663,3
CUST7604,Website account settings not SAVING,1,Domestic,Long-term,Scotland,Meter,Negative,0.5910239815091123,3
CUST1877,Want guidance on understanding energy bills for Multiple Properties.,0,Domestic,New,England,Technical Fault,Unknown,0.49687347785996755,3
CUST3363,"Gas meter SEEMS tampered or Faulty, readings inconsistent.",0,Domestic,Long-term,Scotland,Customer Service,Negative,0.5225797557540648,5
CUST1915,Technician visit cancelled. without Notice.,0,Commercial,Long-term,England,Outage,Negative,0.47223873337849287,1
CUST5537,"Account... shows old ADDRESS, bills sent to wrong location.",0,Commercial,Long-term,Scotland,Safety,Negative,0.43568166592417057,5
CUST2083,Gas supply unexpectedly interrupted overnight.,0,Domestic,New,England,Outage,Negative,0.5965809565506772,1
CUST2198,Network issues repeated causing METER read failures.,0,Commercial,Long-term,England,Customer Service,Negative,0.45316329165336444,4
CUST8809,App notifications about outages are DELAYED or missing.,0,Domestic,Long-term,Scotland,Outage,Negative,0.5189831268703169,3
CUST4111,"Heating fails system after thanks short usage, technician required.",0,Domestic,Long-term,Wales,Tariff,Negative,0.4537766148898637,2
CUST7275,Looking for instructions. to register on the customer portal.,0,Domestic,Long-term,Scotland,Meter,Neutral,0.6846946484265488,2
CUST7769,Energy efficiency thanks report SHOWS wrong data for my property.,1,Domestic,New,Scotland,Customer Service,Negative,0.44124848723458754,4
CUST3910,"Had to call multiple Times for the same issue, help frustrating.",0,Domestic,Long-term,England,Meter,Negative,0.5870938994812304,3
CUST8038,HAD to reset smart meter multiple times due to syncing issues.,1,Domestic,Long-term,England,Meter,Negative,0.41523870232229065,1
CUST2410,"Customer complaints, unresolved ok despite MULTIPLE tickets.",1,Domestic,New,England,Technical Fault,Negative,0.6713060234713598,2
CUST8643,"Service update emails not received, unaware outage schedules.",0,Domestic,Long-term,Wales,Tariff,Negative,0.5473114822470959,2
CUST4163,"Gas boiler pressure. dropping frequently, technician needed.",1,Domestic,New,England,Billing,Unknown,0.5453929438683944,2
CUST3453,"Hi, noticed my last bill way is higher than usual, ok not sure why.",0,Commercial,Long-term,Wales,Tariff,Negative,0.42049987903000546,4
CUST5760,How to request a copy of my past INVOICES?,0,Domestic,Long-term,Wales,Meter,Neutral,0.4709670706692462,2
CUST7010,Billing notifications MISSING important details.,1,Domestic,New,England,Billing,Negative,0.6563033770743139,3
CUST4131,"Energy usage estimate differs drastically from. actual.,",0,Domestic,New,Scotland,Customer Service,Negative,0.6154095128595218,4
CUST5245,Looking for GUIDANCE on registering multiple users FOR one account.,0,Domestic,New,Scotland,Technical Fault,Neutral,0.5229478184074845,5
CUST1933,How to submit meter readings via the app or website?,1,Domestic,Long-term,Scotland,Customer Service,Neutral,0.5372856410372998,5
CUST8107,"Technician did not bring REQUIRED parts, visit wasted.",0,Domestic,Long-term,Wales,Meter,Negative,0.748558232018098,3
CUST1297,"Detected Detected a gas in smell the kitchen, need urgent Help!",0,Domestic,New,Scotland,Technical Fault,Negative,0.6265667808868786,5
CUST5736,Looking for instructions to update Personal preferences in the app.,1,Commercial,New,England,Tariff,Neutral,0.5226063926386241,1
CUST4732,Looking for advice on choosing the best energy plan.,1,Commercial,New,Scotland,Meter,Neutral,0.44743530165649104,4
CUST9289,can't register new meter on the portal. online,1,Commercial,New,Wales,Technical Fault,Negative,0.5111018710154484,3
CUST9440,Online portal shows detailed energy usage history accurately.,0,Commercial,New,England,Outage,Positive,0.5786867755689059,5
CUST3984,Looking For! advice on reducing peak-time energy usage.,0,Domestic,New,Wales,Meter,Unknown,0.5103550484220359,5
CUST9244,Curious about the process for gas ELECTRICITY or connection.,0,Commercial,New,England,Billing,Neutral,0.7534506686866133,5
CUST4422,How to compare different energy plans for cost-effectiveness?,0,Domestic,New,England,Billing,Neutral,0.5615211427410005,5
CUST3729,Received detailed guidance on managing MULTIPLE meters at a property.,0,Domestic,Long-term,Scotland,Outage,Positive,0.6706400496232635,1
CUST8377,Want to understand how meter readings affect billing ACCURACY.,1,Domestic,Long-term,Wales,Technical Fault,Neutral,0.6654334118986518,4
CUST5941,App shows incorrect historic USAGE for my Account.,0,Domestic,Long-term,Wales,Outage,Negative,0.5479125139628775,2
CUST7220,"Gas. boiler PRESSURE dropping frequently,... technician needed.",0,Commercial,New,Wales,Billing,Negative,0.5415704295220937,2
CUST6015,"Unable to urgent change payment method online, system error.",0,Domestic,Long-term,Scotland,Billing,Negative,0.5337340343415043,5
CUST9324,"WANT clarification ON how usage notifications are generated.,",0,Commercial,New,Wales,Outage,Neutral,0.6103836476294602,5
CUST5514,"Customer service line busy for Hours, no Response.",0,Domestic,Long-term,Scotland,Meter,Negative,0.6865832570988,5
CUST5941,Curious about THE Role of the REGULATOR in energy billing.,0,Commercial,Long-term,England,Safety,Neutral,0.6303676402620775,2
CUST8673,How to access usage ok... alerts for specific appliances?,1,Domestic,New,England,Billing,Unknown,0.7179188415107144,2
CUST3937,Account locked despite correct credentials.,0,Commercial,Long-term,Wales,Tariff,Negative,0.5338349134207109,2
CUST7384,Looking for HI to instructions dispute A billing query.,0,Commercial,Long-term,England,Tariff,Unknown,0.5803381715096468,2
CUST2124,"Overcharged for previous month's usage, requesting refund.",0,Domestic,Long-term,England,Tariff,Negative,0.6095870607206185,5
CUST9479,"Planned outage communicated incorrectly, ok caused inconvenience. inconvenience.",0,Domestic,New,England,Meter,Negative,0.46154572154276785,1
CUST9414,Curious about the environmental impact of my energy usage.,1,Domestic,Long-term,Wales,Outage,Neutral,0.7073595636403384,2
CUST3418,"SUPPLY interruption during severe weather,, no prior warning.",0,Domestic,Long-term,Wales,Outage,Negative,0.5556647500654612,4
CUST5536,Had to RESET Smart meter multiple TIMES times! Due to syncing ISSUES.,0,Domestic,New,Scotland,Billing,Negative,0.5402564268347216,4
CUST2604,Account locked despite CORRECT credentials.,0,Commercial,New,Wales,Billing,Negative,0.5773396603973546,5
CUST7375,How does estimated billing affect My account?,1,Commercial,New,Scotland,Technical Fault,Neutral,0.5505133243568041,3
CUST4234,Want clarification on automatic payment options.,1,Domestic,New,England,Outage,Neutral,0.5192804157949187,1
CUST2951,Received paper bill despite opting for e-billing.!,0,Commercial,New,England,Customer Service,Negative,0.6558045443278047,4
CUST5752,"App fails to load OUTAGE alerts, misleading information.",0,Commercial,Long-term,Wales,Tariff,Negative,0.5889082222622978,4
CUST3957,"Customer service. transferred me multiple times, unresolved.",0,Commercial,New,England,Tariff,Negative,0.570991177840449,4
CUST7922,Want to understand the smart installation process.,0,Domestic,New,Wales,Meter,Neutral,0.4731118408280214,1
CUST1642,Looking for instructions to register on the customer portal.,0,Commercial,New,England,Technical Fault,Neutral,0.5839951799689181,3
CUST3984,App energy usage Reports not... updating in real-time.,0,Domestic,Long-term,Wales,Billing,Negative,0.562336856919255,5
CUST9197,"Gas boiler pressure dropping frequently, technician needed.",0,Commercial,Long-term,England,Tariff,Negative,0.46674722041974326,1
CUST9077,"Heating system fails INTERMITTENTLY, very uncomfortable.",0,Domestic,Long-term,Wales,Meter,Negative,0.6323965683924502,2
CUST2541,Curious about energy supplier COMPARISON services.,0,Domestic,Long-term,Scotland,Tariff,Neutral,0.5507751548327094,1
CUST5849,for Looking instructions to update personal preferences in the app.,0,Commercial,Long-term,Scotland,Technical Fault,Neutral,0.7168385150385945,1
CUST8950,Looking for advice on reducing peak-time energy usage.,1,Domestic,New,England,Technical Fault,Neutral,0.543637703393499,1
CUST1178,Looking for! advice on understanding electricity tariffs.,0,Commercial,Long-term,Scotland,Technical Fault,Neutral,0.4896753290722491,2
CUST4387,Fluctuating electricity supply causing appliances to fail.,1,Domestic,New,Wales,Outage,Negative,0.4601274415240524,2
CUST2960,does estimated billing affect my account?,1,Commercial,New,Wales,Outage,Neutral,0.5500207996466199,1
CUST2791,"Billing cycle not aligned, causing confusion in charges.",0,Commercial,Long-term,Wales,Meter,Negative,0.5179555892852588,5
CUST5520,can't new Register meter on the online portal.,1,Domestic,New,Wales,Customer Service,Negative,0.6800765966088956,5
CUST4801,can't register new meter on the Online portal.,0,Domestic,New,Wales,Billing,Negative,0.6406206585310783,4
CUST4397,"Overcharged for previous month's usage, requesting refund.",0,Commercial,Long-term,Wales,Outage,Unknown,0.6050862488588035,4
CUST4417,App notifications about OUTAGES are delayed OR missing.,1,Domestic,New,Scotland,Billing,Negative,0.6883542422131487,5
CUST7454,How TO request a technician VISIT for a non-urgent meter Issue?,0,Domestic,New,Scotland,Meter,Neutral,0.7578292534438201,2
CUST1575,Want to understand how billing estimates are generated.,0,Commercial,Long-term,Wales,Tariff,Neutral,0.48584111060729335,2
CUST8944,How to check current tariff rates in my area?,0,Commercial,Long-term,Wales,Customer Service,Neutral,0.44306643696749376,2
CUST7560,"Technician did not bring required parts, VISIT wasted.",1,Domestic,Long-term,Wales,Technical Fault,Negative,0.6818838054015754,1
CUST7277,"Unable to change payment method online, system error.",0,Commercial,Long-term,Scotland,Outage,Unknown,0.4484561914406908,2
CUST6898,How To. check thanks The status of a reported meter issue? issue?,0,Domestic,Long-term,England,Tariff,Neutral,0.6755971825433251,5
CUST7703,"App Showing wrong consumption DATA,, need correction.",0,Domestic,New,Wales,Customer Service,Neutral,0.44513880119580207,4
CUST4088,Received paper bill. despite opting for for e-billing.,0,Domestic,New,Scotland,Meter,Negative,0.764773384429541,4
CUST9863,Want to understand how! billing estimates are generated.,0,Domestic,Long-term,Scotland,Technical Fault,Neutral,0.6374067291163865,4
CUST5306,"Gas meter reading seems frozen, not help updating.",0,Domestic,New,England,Technical Fault,Negative,0.45585651607343736,2
CUST9812,"Electricity outage notification sent late, no prior warning. warning.",1,Domestic,New,Scotland,Customer Service,Negative,0.5391247977437374,3
CUST1201,Looking for guidance on using the outage map online.,0,Domestic,Long-term,England,Meter,Neutral,0.7292654557848659,1
CUST1313,App shows incorrect historic usage for my ok account.,0,Domestic,New,Wales,Customer Service,Negative,0.4346760546861221,5
CUST5957,App shows incorrect Historic. usage for my account.,0,Domestic,New,Scotland,Customer Service,Negative,0.5016758823071109,2
CUST9065,"Want to understand, the smart meter installation process.",1,Commercial,New,Wales,Technical Fault,Neutral,0.5200915555209392,5
CUST8442,How to check current tariff rates in my area?,0,Commercial,New,Wales,Outage,Neutral,0.4357202631379097,4
CUST1917,Very happy with the ACCURACY OF my... usage energy reports.,0,Domestic,New,England,Outage,Positive,0.6013891954219843,5
CUST1670,Power restored but appliances Still tripping circuits.,0,Domestic,Long-term,England,Tariff,Unknown,0.5684722519842015,2
CUST3429,Incorrect Account balance shown online.,0,Domestic,New,England,Tariff,Negative,0.5304928147344339,3
CUST2266,App notifications About Outages are or delayed missing.,0,Domestic,New,England,Billing,Negative,0.6112456209586767,2
CUST3044,How does the smart meter communicate data TO The provider?,0,Commercial,New,Wales,Customer Service,Neutral,0.5523383313621852,2
CUST5795,Customer support email unanswered for days.,0,Commercial,Long-term,England,Safety,Unknown,0.5122662673319611,3
CUST9979,High electricity demand not acknowledged in billing.,1,Commercial,Long-term,Wales,Customer Service,Negative,0.512973744359735,1
CUST7822,How to read AND interpret my meter readings?,0,Domestic,New,Scotland,Tariff,Neutral,0.464397324915752,2
CUST6321,Interested in off-peak electricity usage benefits.,0,Domestic,New,Scotland,Meter,Neutral,0.741075670857728,1
CUST8891,Looking for guidance... on paper billing... versus digital billing. Help,0,Domestic,New,England,Outage,Neutral,0.49933914653061634,5
CUST2496,AUTOMATIC meter readings show... Wrong consumption.,0,Commercial,New,Scotland,Outage,Unknown,0.5198360185462024,1
CUST1216,WANT to to know how estimated bills are calculated.,0,Commercial,New,England,Customer Service,Neutral,0.6995712799335383,4
CUST9969,Outage Map shows. incorrect INFORMATION for my area.,0,Domestic,New,Scotland,Outage,Unknown,0.44077981852869713,1
CUST8696,HOW does estimated billing affect my account?,0,Commercial,New,Scotland,Meter,Neutral,0.5368601296579112,4
CUST5156,How can I update my Payment method online?,0,Domestic,Long-term,England,Meter,Neutral,0.6633088561052247,4
CUST1444,"SMART meter not SYNCING WITH app, readings are missing.",0,Domestic,Long-term,Scotland,Customer Service,Negative,0.5059324201820625,4
CUST3467,"Account, locked correct despite credentials. credentials.",0,Commercial,New,Wales,Billing,Negative,0.4646525169790184,1
CUST9704,Electricity supply Restored faster than! expected after outage.,0,Commercial,New,Wales,Tariff,Positive,0.49047952897438907,1
CUST9429,Outage map shows incorrect Information. FOR my area.,0,Domestic,New,Wales,Tariff,Negative,0.5907015002744838,4
CUST4487,"Gas leak reported, still no technician visit.",0,Commercial,New,England,Meter,Negative,0.6465915498770829,4
CUST2994,"Gas, leak alarm went off, support line line Thanks unresponsive.",0,Domestic,Long-term,Wales,Technical Fault,Negative,0.669713841838697,3
CUST6961,How can I update my payment method online?,1,Commercial,Long-term,Wales,Safety,Neutral,0.5943402513334357,1
CUST6275,High electricity demand not acknowledged in billing.,0,Commercial,New,Scotland,Safety,Negative,0.613911848978465,2
CUST8442,"Emergency service did not arrive within expected pls, TIME.",0,Domestic,Long-term,Wales,Technical Fault,Negative,0.4347160643793929,4
CUST6186,"Hi, my last bill is way higher than usual, not sure WHY.",0,Commercial,Long-term,England,Technical Fault,Negative,0.4385916886774843,5
CUST7884,"Heating system fails intermittently, very uncomfortable.",0,Commercial,Long-term,Scotland,Safety,Negative,0.5365474925785694,4
CUST8646,Received final warning for payment Already Made.,0,Commercial,New,England,Tariff,Negative,0.4792994300140705,1
CUST1266,"Heating cost. higher. than usual, despite reduced usage.",1,Commercial,New,Wales,Technical Fault,Negative,0.6304222645062818,4
CUST3042,Looking for Steps To correct personal details on my account.,1,Domestic,New,Scotland,Meter,Neutral,0.547182201234891,2
CUST5710,"Disconnected without notification, unsafe conditions created.,",0,Domestic,New,Scotland,Tariff,Negative,0.6781286982789985,4
CUST8539,"Electricity outage notification sent late, no prior warning.",1,Commercial,New,England,Safety,Negative,0.46927328157497356,3
CUST7485,"Considering switching PROVIDER, how fast can can this Happen?",0,Domestic,Long-term,Wales,Customer Service,Negative,0.5372360688055111,2
CUST4373,Customer support support... asap team was friendly and KNOWLEDGEABLE.,0,Domestic,New,England,Customer Service,Positive,0.5452810667238006,5
CUST7073,"Account shows old address, bills sent to wrong location.",1,Commercial,New,Wales,Meter,Unknown,0.5816633514484054,3
CUST2330,"Technician did not bring required parts, visit WASTED.",0,Domestic,New,England,Customer Service,Negative,0.5803135494043208,2
CUST3473,"Gas leak reported, still NO technician visit.,",0,Domestic,Long-term,Scotland,Technical Fault,Negative,0.7553515657103357,5
CUST2729,Fluctuating Electricity supply causing to appliances fail.,0,Domestic,Long-term,Wales,Technical Fault,Negative,0.43604489264984797,5
CUST6217,Curious about new technology integrations for meters.,0,Commercial,New,Wales,Outage,Neutral,0.5183385288750244,3
CUST1584,"Repeated! notifications about planned maintenance, but no ACTION taken.",0,Commercial,New,Scotland,Tariff,Negative,0.4677968136326009,5
CUST3436,Electricity supply keeps flickering Throughout the day.,0,Commercial,New,England,Billing,Negative,0.5804007157023134,5
CUST6287,"Gas not boiler working properly, it's freezing Cold.",1,Domestic,New,England,Customer Service,Negative,0.6725242625933854,4
CUST8491,Customer support callback never received.,0,Domestic,Long-term,Scotland,Technical Fault,Negative,0.6936720232348841,5
CUST3148,App notifications about help outages are delayed or missing.,0,Commercial,Long-term,Scotland,Meter,Negative,0.5486448620480976,5
CUST2632,Looking for instructions to... dispute a billing query.,0,Domestic,New,Wales,Safety,Neutral,0.49752095203752855,3
CUST4725,Received helpful advice on reducing peak electricity usage.,0,Commercial,New,Scotland,Safety,Positive,0.7132871465146213,2
CUST1840,"Heating system fails intermittently,, uncomfortable.",1,Commercial,New,Scotland,Meter,Unknown,0.5202444070592999,2
CUST9326,"Electricity consumption unexplained, spike urgent review needed.",0,Commercial,Long-term,England,Safety,Negative,0.6345347168422875,2
CUST3456,Portal is. interface intuitive and allows easy bill management.,0,Commercial,New,Scotland,Tariff,Positive,0.5439672739322396,1
CUST7202,"App fails to load outage alerts, misleading information.",0,Commercial,New,England,Outage,Negative,0.5524990923819044,1
CUST8369,Network issues causing repeated meter hi read failures.,0,Domestic,Long-term,England,Outage,Unknown,0.5344737434331073,2
CUST8642,How to COMPARE different energy plans for cost-effectiveness?,0,Commercial,Long-term,Scotland,Outage,Neutral,0.501693825770575,5
CUST3736,Customer complaints unresolved despite multiple tickets.,0,Commercial,New,England,Billing,Unknown,0.589705538483439,2
CUST1032,Had to RESET smart Meter multiple times due to syncing issues.,0,Domestic,New,Wales,Customer Service,Negative,0.5230096451225126,2
CUST5719,Had to reset reset smart meter multiple times due to syncing issues.,0,Commercial,Long-term,Wales,Tariff,Negative,0.48671380412840504,2
CUST2702,High usage alerts ARE or misleading.,1,Domestic,Long-term,Scotland,Tariff,Negative,0.5305599089097934,1
CUST2842,Power restored but appliances still tripping circuits.,0,Domestic,Long-term,England,Technical Fault,Negative,0.5253746428924748,2
CUST1310,Looking for details ok about energy efficiency programs.,0,Domestic,Long-term,Scotland,Safety,Neutral,0.5321988088262858,3
CUST2159,How to request a technician for meter maintenance?,0,Domestic,Long-term,Wales,Customer Service,Neutral,0.5910310005485807,2
CUST1725,Curious about tools for monitoring and electricity usage Online.,0,Commercial,Long-term,Wales,Technical Fault,Unknown,0.6314730949546479,1
CUST4940,pls Customer support callback Never received. received.,1,Domestic,Long-term,England,Meter,Negative,0.7613096902493192,3
CUST8328,"App fails to load outage alerts, misleading information.",0,Commercial,Long-term,Wales,Outage,Unknown,0.5136759724800083,2
CUST3638,"Unexpected late payment charges, pls review.",0,Commercial,New,Wales,Safety,Negative,0.455614215846092,2
CUST4329,Want to understand how METER readings affect HI billing accuracy.,1,Commercial,Long-term,England,Meter,Neutral,0.5972830097747668,2
CUST3621,How to schedule a meter reading appointment?,1,Commercial,New,Wales,Tariff,Neutral,0.5830150893216811,5
CUST3000,Received clear instructions for troubleshooting smart meter connectivity.,0,Domestic,New,Scotland,Meter,Positive,0.5848467455099313,2
CUST1183,"Meter readings seem off, can someone check?",0,Commercial,New,Scotland,Customer Service,Negative,0.5203391692071224,5
CUST4111,"Gas meter reading seems frozen, not updating.",0,Commercial,Long-term,Scotland,Meter,Negative,0.5362940789220535,2
CUST4567,Want clarification on Automatic payment options.,0,Domestic,Long-term,Scotland,Outage,Neutral,0.5637961939179436,1
CUST4614,Curious about the role of the regulator in energy billing.,0,Domestic,New,Scotland,Meter,Neutral,0.7632273151365625,2
CUST6350,Outage map SHOWS incorrect information for my... area.,1,Commercial,New,England,Meter,Unknown,0.5128760484844229,2
CUST8694,Looking for guidance on! checking ok account balance online.,0,Commercial,Long-term,Wales,Customer Service,Neutral,0.5417094153280068,3
CUST3052,Curious about emergency contact procedures.,0,Commercial,Long-term,Wales,Tariff,Neutral,0.7831580234432319,1
CUST9581,"Received a notification about Energy usage, need clarification.",0,Commercial,New,Scotland,Customer Service,Neutral,0.6964490854114365,2
CUST3604,"Looking for guidance on paper billing versus, digital billing.",0,Commercial,New,Wales,Customer Service,Neutral,0.5052701823325254,3
CUST4479,High usage Alerts are... are inaccurate or misleading.,0,Domestic,Long-term,Scotland,Meter,Negative,0.5200184279690414,4
CUST7560,"Heating system emits strange technician noises, needed.",1,Commercial,New,England,Meter,Negative,0.5485405894219909,1
CUST4734,"App fails to load Outage alerts, misleading information.",0,Domestic,New,Wales,Meter,Negative,0.682379975238361,5
